,Repeat,agent,opponent,episode,num_actions,episode_reward,cumulative_reward,time_per_episode,action_history,q_total,q_mean
0,8,"DefaultEngQlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,0,45,0.955,0.955,8.921444654464722,"[1, 0, 1, 7, 4, 0, 1, 1, 1, 0, 0, 7, 6, 1, 0, 1, 0, 5, 4, 0, 1, 0, 1, 0, 1, 7, 3, 3, 2, 3, 3, 1, 4, 7, 1, 7, 2, 1, 0, 1, 5, 4, 1, 3, 3, 3]",0.04773282933402891,0.001591094311134297
1,8,"DefaultEngQlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,1,81,0.9189999999999999,1.8739999999999999,0.03399920463562012,"[1, 7, 3, 2, 2, 3, 6, 0, 1, 0, 1, 1, 0, 1, 0, 5, 4, 0, 1, 7, 4, 1, 1, 0, 1, 0, 3, 2, 3, 6, 5, 6, 0, 1, 1, 0, 0, 1, 5, 6, 5, 4, 1, 3, 3, 2, 3, 2, 3, 2, 3, 3, 7, 0, 2, 3, 2, 7, 4, 7, 4, 7, 0, 1, 4, 7, 1, 0, 1, 7, 3, 2, 4, 1, 1, 0, 1, 0, 0, 7, 3, 3]",0.09622119694289114,0.0025321367616550298
2,8,"DefaultEngQlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,2,18,0.982,2.856,0.008001089096069336,"[1, 7, 2, 1, 5, 4, 1, 0, 1, 0, 7, 3, 3, 3, 1, 1, 7, 3, 3]",0.1451248961443502,0.0038190762143250055
3,8,"DefaultEngQlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,3,51,0.949,3.8049999999999997,0.02099919319152832,"[1, 1, 0, 7, 2, 0, 1, 1, 0, 1, 5, 2, 3, 2, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 5, 2, 3, 4, 7, 3, 3, 7, 0, 1, 4, 3, 1, 1, 7, 3, 2, 2, 3, 3, 3]",0.19982436010401725,0.00525853579221098
4,8,"DefaultEngQlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,4,56,0.944,4.749,0.023000001907348633,"[1, 7, 2, 1, 0, 0, 1, 3, 4, 0, 1, 1, 1, 0, 1, 5, 2, 0, 1, 0, 7, 3, 2, 4, 0, 1, 7, 6, 0, 0, 0, 1, 7, 4, 1, 1, 5, 3, 3, 2, 3, 7, 4, 7, 4, 7, 4, 2, 3, 3, 1, 4, 7, 1, 7, 3, 3]",0.2468046252596902,0.006494858559465532
5,8,"DefaultEngQlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,5,56,0.944,5.693,0.02499866485595703,"[1, 0, 1, 1, 1, 0, 3, 3, 2, 6, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 5, 6, 1, 0, 0, 3, 4, 0, 1, 1, 3, 2, 0, 0, 1, 1, 1, 0, 3, 2, 3, 2, 0, 7, 3, 3, 2, 3, 3, 1, 0, 2, 7, 1, 7, 3, 3]",0.2936517040115109,0.0077276764213555504
6,8,"DefaultEngQlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,6,65,0.9349999999999999,6.627999999999999,0.036000728607177734,"[1, 0, 1, 1, 0, 7, 2, 0, 7, 2, 0, 0, 1, 7, 2, 1, 1, 0, 0, 0, 7, 2, 0, 1, 3, 4, 0, 1, 7, 6, 5, 2, 0, 0, 1, 7, 2, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 7, 2, 1, 5, 6, 5, 3, 3, 3, 2, 7, 4, 3, 1, 1, 7, 3, 3]",0.3400786327950896,0.008949437705133937
7,8,"DefaultEngQlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,7,74,0.9259999999999999,7.553999999999999,0.03200173377990723,"[1, 7, 4, 0, 1, 1, 1, 1, 0, 0, 3, 2, 3, 6, 1, 0, 5, 4, 0, 1, 0, 1, 0, 1, 0, 1, 1, 3, 2, 0, 7, 6, 0, 1, 5, 4, 0, 1, 7, 4, 7, 3, 3, 2, 2, 4, 1, 1, 0, 0, 1, 3, 4, 1, 3, 3, 2, 3, 3, 3, 2, 2, 3, 2, 3, 3, 1, 0, 2, 3, 1, 1, 7, 3, 3]",0.3859917786839991,0.010157678386421029
8,8,"DefaultEngQlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,8,23,0.977,8.530999999999999,0.010998249053955078,"[1, 0, 1, 0, 1, 7, 3, 3, 3, 2, 2, 2, 4, 1, 0, 7, 3, 3, 3, 1, 1, 7, 3, 3]",0.43403444526521884,0.011421959085926811
9,8,"DefaultEngQlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,9,11,0.989,9.52,0.005000114440917969,"[1, 0, 1, 7, 3, 3, 3, 1, 1, 7, 3, 3]",0.4824841614464353,0.012696951617011456
